"ID","EndTime","Sex","Is.English.your.primary.language.","Ethnic.group","Other.ethnic.group","Age..Range.in.years.","What.is.your.religion.","Other.religion","Do.you.consider.yourself.to.have.a.disability..If.yes..please.select.from.the.options.which.best.describes.your.disability...br...Please.note..The.information.you.provide.here.may.not.be.shared.with.the.organisation.that.asked.you.to.take.the.test..If.you.wish.them.to.be.aware.of.your.disability.you.should.contact.them.directly.","Country.of.birth","Other.country.of.birth","PD_Education","PD_JobTitle","PD_Occupation","PD_Reason","PD_Tenure","TimeTaken","wgcta.d.theta.score","wgcta.e.theta.score","wgcta.norm.group","wgcta.other.num.answered","wgcta.other.s1.num.answered","wgcta.other.s1.raw.score","wgcta.other.s2.num.answered","wgcta.other.s2.raw.score","wgcta.other.s3.num.answered","wgcta.other.s3.raw.score","wgcta.other.s4.num.answered","wgcta.other.s4.raw.score","wgcta.other.s5.num.answered","wgcta.other.s5.raw.score","wgcta.percentile","wgcta.r.theta.score","wgcta.raw.score","wgcta.retest.completion.status","wgcta.retest.status","wgcta.retest.surveyuser.id","wgcta.t.score","wgcta.theta.score","wgcta.verification.theta"
7779,"2012-05-04 23:41:25","Male","Yes","White - British","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","M&A Manager","Accountant","As an applicant for a job outside of my current organisation","11 to 15 years",1154,0.12019,0.47955,"UK General Population",40,5,0,12,10,5,5,6,5,12,7,76,0.16207,27,,,,57,0.39948,
38535,"2014-09-29 09:13:49","Male","Yes","White - British","","60-64 years","No religion","","No","United Kingdom","","Higher Education Certificate or Diploma","Divisional Planning Manager","Other","As part of a trial","26 years or more",1377,-0.86708,-0.6615,"UK General Population",40,5,2,12,2,5,1,6,4,12,4,1,-1.74288,13,,,,25,-1.57945,
17745,"2013-10-23 09:17:47","Male","Yes","White - British","","45-49 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Other","Schemes Development Manager","Administrative/Clerical","As part of a trial","21 to 25 years",1800,-0.62854,-0.97243,"UK General Population",40,5,3,12,10,5,2,6,2,12,4,42,0.32312,21,,,,48,-0.33178,
27271,"2015-04-21 09:27:09","Male","Yes","White - British","","25-29 years","No religion","","No","United Kingdom","","Master Degree","Assistant Manager","Accountant","As an applicant for a job in my current organisation","3 to 4 years",1158,-0.64358,0.72029,"UK General Population",40,5,2,12,11,5,3,6,3,12,9,73,0.71365,28,,,,56,0.32669,
29169,"2014-02-04 22:49:28","Prefer not to say","Yes","Prefer not to say","","Prefer not to say","Prefer not to say","","No","United Kingdom","","LLB","Solicitor","Legal Professional","As an applicant for a job outside of my current organisation","16 to 20 years",1800,-1.308,-1.34713,"Managers",38,5,2,12,4,5,2,6,2,10,1,1,-1.49299,11,,,,24,-1.94859,
29390,"2014-02-04 18:33:28","Female","Yes","Asian or Asian British - Indian","","30-34 years","Hindu","","Dyslexia","United Kingdom","","LLB","Case Investigation Officer","Legal Professional","As an applicant for a job outside of my current organisation","1 to 2 years",2228,0.44227,1.04207,"Managers",40,5,3,12,9,5,4,6,5,12,10,85,0.49178,31,,,,60,0.98514,
30390,"2014-02-17 19:17:06","Female","Yes","White - Any other White Background","","30-34 years","No religion","","No","Australia","","LLB","Advisory Lawyer","Legal Professional","As an applicant for a job in my current organisation","1 to 2 years",1800,1.27215,0.58968,"Managers",40,5,5,12,9,5,4,6,5,12,8,94,0.70431,31,,,,63,1.30322,
54584,"2015-12-01 01:20:29","Male","Yes","Asian or Asian British - Indian","","40-44 years","Sikh","","No","United Kingdom","","Master Degree","LITIGATION LAWYER QUALIFIED","Legal Professional","As an applicant for a job outside of my current organisation","11 to 15 years",1771,0.51653,0.51216,"Managers",40,5,4,12,11,5,3,6,6,12,8,88,1.41501,32,,,,61,1.10874,
30795,"2014-03-10 19:54:22","Female","Yes","White - British","","25-29 years","No religion","","No","United Kingdom","Wales","BSc","Fundraising and Marketing Coordinator","Marketing Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1796,-0.26346,1.30587,"UK General Population",40,5,2,12,7,5,4,6,3,12,10,62,-0.48484,26,,,,53,0.12314,
10514,"2012-11-16 11:01:04","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BSc","Student","Student","As an applicant for a job outside of my current organisation","Less than 1 year",1664,0.19336,1.03247,"Graduates",40,5,3,12,11,5,3,6,4,12,10,77,0.64809,31,,,,57,0.77694,
23337,"2014-05-28 17:09:03","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BSc","Student","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1503,-0.3113,0.50277,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,7,5,2,6,4,12,10,21,-0.48472,26,,,,42,-0.38359,
3898,"2015-03-30 10:19:48","Female","Yes","White - Any other White Background","","20-24 years","Prefer not to say","","","Australia","","Other","Student","Student","As an applicant for a job outside of my current organisation","5 to 7 years",1649,0.4153,0.17883,"Hogan Lovells Graduates",40,5,3,12,8,5,5,6,3,12,8,18,0.24117,27,,,,40,0.39153,
15749,"2013-03-18 17:39:25","Male","Yes","White - British","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Dentist","Medical Professional","As an applicant for a job outside of my current organisation","11 to 15 years",1139,-0.00566,-1.45331,"UK General Population",40,5,3,12,9,5,3,6,4,12,3,42,0.18518,22,,,,48,-0.35826,
22750,"2014-03-18 12:53:30","Female","Yes","Black or Black British - African","","16-19 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","University Student","Student","As an applicant for a job outside of my current organisation","Less than 1 year",1025,-0.66589,0.06809,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,9,5,2,6,5,12,8,33,0.19914,27,,,,46,-0.10234,
15654,"2013-03-16 10:25:55","Female","Yes","White - British","","55-59 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Other","Independent consultant","Self Employed/Business Owner","As an applicant for a job outside of my current organisation","Less than 1 year",1800,0.59084,-1.6907,"UK General Population",27,5,4,12,8,5,3,5,4,0,0,38,0.06115,19,,,,47,-0.38816,
22232,"2013-11-15 09:02:11","Male","No","Asian or Asian British - Any other Asian Background","Indonesian","20-24 years","Muslim","","No","Indonesia","","Other","Bank of England Graduate Program","Consultant","As an applicant for a job outside of my current organisation","1 to 2 years",1719,-0.66569,-0.56603,"Bank of England Graduate & Internship Applicants 2013",40,5,2,12,9,5,4,6,2,12,7,25,0.1703,24,,,,44,-0.27527,
224,"2011-08-17 13:10:56","Female","Yes","White - British","","50-54 years","Prefer not to say","","No","United Kingdom","","Other","Assistant Director","Other","As an applicant for a job outside of my current organisation","5 to 7 years",1549,-0.2778,-0.05478,"UK General Population",40,5,2,12,7,5,4,6,3,12,6,42,-0.46242,22,,,,48,-0.33842,
47535,"2015-02-17 19:48:21","Male","No","White - Any other White Background","greek cypriot","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Cyprus","","A-Level Scottish Highers or equivalent","student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1801,0.83388,-0.93711,"UK General Population",40,5,4,12,11,5,4,6,4,12,4,76,1.00642,27,,,,57,0.43395,
42080,"2014-11-11 20:34:30","Male","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Building Surveyor - Disrepair section","Other","As an applicant for a job outside of my current organisation","11 to 15 years",1783,0.09267,-0.87044,"UK General Population",40,5,4,12,9,5,3,6,4,12,3,46,0.1479,23,,,,49,-0.2668,
1961,"2013-02-07 16:28:33","Female","Yes","White - British","","16-19 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","None of the above","1 to 2 years",1800,0.61814,-0.16848,"Hogan Lovells Graduates",40,5,2,12,11,5,4,6,5,12,6,9,0.28457,28,,,,35,0.32259,
21007,"2013-10-26 11:27:27","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BSc","Postgraduate Economics/Finance Permanent 2014","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1801,-0.11619,-0.53757,"Bank of England Graduate & Internship Applicants 2013",40,5,3,12,9,5,4,6,2,12,6,26,-0.14754,24,,,,44,-0.26649,
18831,"2013-06-21 04:04:53","Male","No","Asian or Asian British - Chinese","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Mauritius","","Master Degree","Senior Underwriter","Other","For professional development","Less than 1 year",1503,0.12039,-0.5031,"Managers",40,5,2,12,6,5,2,6,5,12,6,13,-1.12699,21,,,,38,-0.80659,
36566,"2015-05-21 09:37:54","","","","","","","","","","","BA","Trainee Accountant","Accountant","As an applicant for a job outside of my current organisation","Less than 1 year",1800,0.4088,-0.33198,"UK General Population",40,5,4,12,11,5,3,6,6,12,7,76,0.93479,31,,,,57,0.43691,
17107,"2013-06-21 14:57:23","Female","Yes","White - British","","40-44 years","No religion","","No","United Kingdom","","Master Degree","Ombudsman for Financial Ombudsman Service","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1779,0.58205,-0.23996,"UK General Population",40,5,4,12,9,5,3,6,6,12,6,73,0.27012,28,,,,56,0.35139,
34263,"2014-04-28 12:59:33","Female","Yes","White - British","","45-49 years","No religion","","No","United Kingdom","","Other","legal adviser","Legal Professional","As an applicant for a job outside of my current organisation","21 to 25 years",1590,-0.27771,0.44393,"Senior Management",40,5,3,12,12,5,3,6,3,12,8,62,1.55147,29,,,,54,0.68078,
18239,"2013-05-10 13:07:38","Male","Yes","White - British","","30-34 years","No religion","","No","United Kingdom","","LLB","Legal Trainee","Legal Professional","As part of a trial","1 to 2 years",967,1.09857,-0.14261,"UK General Population",40,5,4,12,11,5,5,6,4,12,8,90,1.03109,32,,,,63,0.93635,
25881,"2013-12-12 17:56:04","Prefer not to say","Yes","White - British","","Prefer not to say","Prefer not to say","","No","United Kingdom","","BSc","Leisure Attendant","Prefer not to say","As an applicant for a job outside of my current organisation","Prefer not to say",1801,-0.16617,-0.19395,"Graduates",40,5,4,12,4,5,3,6,4,12,6,7,-1.45564,21,,,,34,-1.01565,
25412,"2015-03-03 10:49:32","Male","Yes","Prefer not to say","","20-24 years","Prefer not to say","","No","Nigeria","","BEng","IT Graduate Program","Student","For professional development","Prefer not to say",1528,-1.31663,-0.92706,"Graduates",40,5,4,12,7,5,3,6,2,12,4,1,-1.00853,20,,,,20,-1.52756,
7519,"2012-08-02 20:50:51","Prefer not to say","","","","","","","","","","Prefer not to say","Student","Student","As an applicant for a job in my current organisation","Prefer not to say",1801,0.10414,1.06138,"UK General Population",40,5,4,12,10,5,3,6,3,12,9,86,0.75085,29,,,,61,0.80722,
44653,"2014-11-26 15:03:33","Female","Yes","Mixed - White and Black African","","16-19 years","No religion","","No","United States of America","","A-Level Scottish Highers or equivalent","n/a","Student","None of the above","Less than 1 year",1047,0.28374,-0.23561,"Graduates",40,5,3,12,9,5,4,6,3,12,6,53,0.27766,25,,,,51,0.22627,
56234,"2016-02-29 19:00:28","Female","Yes","White - British","","35-39 years","No religion","","Dyslexia","United Kingdom","","Master Degree","Shared Care Worker","Medical Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1497,0.42944,-0.55315,"UK General Population",40,5,3,12,5,5,4,6,4,12,5,18,-1.06734,21,,,,41,-0.76743,
47283,"2015-02-08 18:45:01","Male","","Mixed - White and Asian","","20-24 years","No religion","","No","","","BA","Postgraduate Student","Student","As an applicant for a job outside of my current organisation","5 to 7 years",1537,1.49048,1.09067,"Executive Search candidates (UK)",40,5,4,12,10,5,5,6,5,12,10,94,0.72095,34,,,,63,1.59841,
4787,"2016-01-18 21:42:56","Prefer not to say","Yes","Prefer not to say","","Prefer not to say","Prefer not to say","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Vacation Scheme Placement","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1800,0.31656,0.9736,"Hogan Lovells Graduates",40,5,3,12,9,5,4,6,4,12,11,33,0.48773,31,,,,45,0.77622,
27221,"2015-04-18 20:37:59","Female","Yes","White - British","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","Assistant Manager","Accountant","As an applicant for a job in my current organisation","5 to 7 years",1800,0.4046,0.48446,"UK General Population",40,5,3,12,11,5,4,6,4,12,8,90,0.93815,30,,,,63,0.9784,
20537,"2013-09-24 19:33:05","Male","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","England","","BEng","DIVISIONAL MANAGER - MARITIME","Engineer","For professional development","21 to 25 years",1787,0.14727,0.78311,"UK General Population",40,5,3,12,12,5,3,6,4,12,10,90,1.33462,32,,,,63,0.93192,
13655,"2012-12-11 20:20:21","Female","Yes","White - British","","30-34 years","No religion","","No","United Kingdom","","BSc","Assistant Director","Other","As an applicant for a job in my current organisation","5 to 7 years",1801,1.5028,1.47343,"Public Sector Managers",40,5,4,12,8,5,5,6,5,12,11,87,0.19694,33,,,,61,1.14419,
19481,"2013-08-13 10:20:40","Female","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","21 to 25 years",1322,0.19703,0.78604,"UK Public Sector Graduates",40,5,3,12,10,5,4,6,4,12,10,60,0.3245,31,,,,53,0.47335,
19999,"2013-08-30 11:45:24","Female","Yes","White - British","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Higher Education Certificate or Diploma","Recruitment Consultant","Human Resource Professional","For professional development","11 to 15 years",1800,-0.81897,0.01144,"UK General Population",40,5,2,12,10,5,1,6,4,12,7,54,0.48764,24,,,,51,-0.04134,
4484,"2015-11-06 12:46:25","Male","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","Student","Teacher","As an applicant for a job outside of my current organisation","1 to 2 years",1799,2.09047,0.92448,"Hogan Lovells Graduates",40,5,5,12,11,5,5,6,6,12,10,88,1.03366,37,,,,61,1.68786,
10708,"2012-10-08 18:49:09","Male","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1338,0.49812,-0.50506,"Graduates",40,5,2,12,12,5,4,6,5,12,7,62,1.29036,30,,,,54,0.49627,
1974,"2013-02-09 18:42:03","Female","Yes","White - British","","16-19 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","11 to 15 years",1693,0.70825,0.48141,"Hogan Lovells Graduates",40,5,1,12,7,5,4,6,6,12,9,9,-0.37096,27,,,,35,0.25187,
